BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr12	32020000	32025000	chr12	32190000	32195000	1.857935083560136e-09	2.111212657236631
chr12	32020000	32025000	chr12	32250000	32255000	0.09185286495426166	2.599207668339954
chr12	32110000	32115000	chr12	32875000	32880000	0.020923385147638585	2.599207668339954
chr12	32195000	32200000	chr12	32295000	32300000	0.02020082292918869	2.111212657236631
chr12	32300000	32305000	chr12	32945000	32950000	0.04729861559969783	2.111212657236631
chr12	32340000	32345000	chr12	32945000	32950000	1.8491863534086938e-06	2.111212657236631
chr12	32340000	32345000	chr12	32425000	32430000	0.002242705701405686	2.111212657236631
chr12	32425000	32430000	chr12	32870000	32875000	0.05036423373821121	2.111212657236631
chr12	32425000	32430000	chr12	32945000	32950000	0.007302646171024372	2.599207668339954
chr12	32465000	32470000	chr12	32950000	32955000	0.02305157331117982	2.111212657236631
chr12	32495000	32500000	chr12	33925000	33930000	0.07075432388390492	2.111212657236631
chr12	32645000	32650000	chr12	33800000	33805000	0.03899736145308016	2.111212657236631
chr12	32685000	32690000	chr12	32880000	32885000	0.0016641329512316	2.111212657236631
chr12	32685000	32690000	chr12	32945000	32950000	7.4462805921271524e-09	2.111212657236631
chr12	32775000	32780000	chr12	32945000	32950000	0.03176135058263652	2.111212657236631
chr12	32870000	32875000	chr12	33480000	33485000	0.04742348679961168	2.111212657236631
chr12	32960000	32965000	chr12	33380000	33385000	0.0002794006732402476	2.111212657236631
chr12	32960000	32965000	chr12	33470000	33475000	0.0002049306147087862	2.111212657236631
chr12	32965000	32970000	chr12	33060000	33065000	1.0607624653657943e-08	2.111212657236631
chr12	32965000	32970000	chr12	33320000	33325000	1.1817242082163343e-06	2.111212657236631
chr12	32965000	32970000	chr12	33425000	33430000	0.001471778324942736	3.6758347359905126
chr12	33075000	33080000	chr12	33380000	33385000	3.0664149935397495e-05	2.111212657236631
chr12	33075000	33080000	chr12	33425000	33430000	0.0037327823905273943	2.111212657236631
chr12	33075000	33080000	chr12	33470000	33475000	0.0018608976960310072	2.111212657236631
chr12	33080000	33085000	chr12	33155000	33160000	0.0391350881487888	2.111212657236631
chr12	33080000	33085000	chr12	33190000	33195000	0.011326126584605736	2.111212657236631
chr12	33080000	33085000	chr12	33315000	33320000	3.216322772905955e-07	2.111212657236631
chr12	33115000	33120000	chr12	33315000	33320000	0.09476019629279264	2.111212657236631
chr12	33190000	33195000	chr12	33315000	33320000	0.005666737017878861	2.111212657236631
chr12	33330000	33335000	chr12	33380000	33385000	7.416181578420218e-05	2.111212657236631
chr12	33330000	33335000	chr12	33425000	33430000	0.00480131345831438	2.111212657236631
chr12	33330000	33335000	chr12	33470000	33475000	0.02305157331117982	2.111212657236631
chr12	33435000	33440000	chr12	33475000	33480000	1.9098271186734904e-09	2.111212657236631
chr12	33435000	33440000	chr12	33655000	33660000	0.018374643421594318	2.111212657236631
chr12	33485000	33490000	chr12	33650000	33655000	0.017166927744044113	2.111212657236631
chr12	33530000	33535000	chr12	33655000	33660000	1.4900922822114529e-05	2.111212657236631
chr12	33540000	33545000	chr12	33770000	33775000	0.002120550442316187	2.111212657236631
chr12	40890000	40895000	chr12	42195000	42200000	0.0791868998270868	3.2
chr12	40890000	40895000	chr12	42065000	42070000	0.017396785276582828	3.6758347359905126
chr12	41540000	41545000	chr12	42070000	42075000	0.04975387213804609	2.111212657236631
chr12	41775000	41780000	chr12	43260000	43265000	0.004857321535856458	2.111212657236631
chr12	42440000	42445000	chr12	43855000	43860000	0.004717370118347367	3.6758347359905126
chr12	42445000	42450000	chr12	44220000	44225000	0.03569469328882418	3.6758347359905126
chr12	42610000	42615000	chr12	43790000	43795000	0.09560771791461921	2.111212657236631
chr12	42920000	42925000	chr12	44200000	44205000	0.011049395827888837	2.111212657236631
chr12	43295000	43300000	chr12	43855000	43860000	0.010032027869670708	2.599207668339954
chr12	44200000	44205000	chr12	44815000	44820000	0.00034045112611131006	2.111212657236631
chr12	44260000	44265000	chr12	44315000	44320000	0.0006119802489318964	2.111212657236631
chr12	44335000	44340000	chr12	44595000	44600000	2.6816174160670947e-06	2.599207668339954
chr12	44340000	44345000	chr12	44500000	44505000	0.06700195258816076	2.599207668339954
chr12	44375000	44380000	chr12	44590000	44595000	0.004719571801037223	2.111212657236631
chr12	44650000	44655000	chr12	45225000	45230000	9.345264325201589e-05	5.198415336679908
chr12	44895000	44900000	chr12	45215000	45220000	2.378356430410289e-06	2.111212657236631
chr12	45980000	45985000	chr12	47355000	47360000	0.00023853607942991194	2.111212657236631
chr12	48180000	48185000	chr12	49155000	49160000	0.08955873408624472	3.6758347359905126
chr12	48570000	48575000	chr12	49045000	49050000	0.013947946104044796	2.599207668339954
chr12	48705000	48710000	chr12	49150000	49155000	0.013947946104044796	2.111212657236631
chr12	48995000	49000000	chr12	49150000	49155000	0.03899161226614233	2.111212657236631
chr12	56575000	56580000	chr12	58260000	58265000	0.029264793344350788	2.111212657236631
chr12	56740000	56745000	chr12	58255000	58260000	0.0010958891852635294	2.111212657236631
chr12	57280000	57285000	chr12	59060000	59065000	9.350371448357819e-05	2.599207668339954
chr12	57280000	57285000	chr12	59110000	59115000	0.0052946919454420855	2.111212657236631
chr12	57285000	57290000	chr12	59035000	59040000	0.0005180696051134872	5.571523605095194
chr12	57325000	57330000	chr12	58990000	58995000	0.019859071661303185	2.111212657236631
chr12	57590000	57595000	chr12	58255000	58260000	0.0004030682884547174	2.111212657236631
chr12	57630000	57635000	chr12	58995000	59000000	0.022524235384725165	5.571523605095194
chr12	57665000	57670000	chr12	58990000	58995000	0.00234822620191953	2.111212657236631
chr12	57805000	57810000	chr12	58985000	58990000	0.016940263962568484	3.6758347359905126
chr12	57870000	57875000	chr12	58250000	58255000	0.002503721052228516	2.111212657236631
chr12	57870000	57875000	chr12	58680000	58685000	0.045437359925936484	2.599207668339954
chr12	57870000	57875000	chr12	58845000	58850000	8.990390748773407e-05	2.111212657236631
chr12	57870000	57875000	chr12	58870000	58875000	0.018926490997708167	3.6758347359905126
chr12	57870000	57875000	chr12	58995000	59000000	2.2461258550987575e-06	2.111212657236631
chr12	57875000	57880000	chr12	58950000	58955000	0.008933650624197289	3.6758347359905126
chr12	57960000	57965000	chr12	58735000	58740000	0.045437359925936484	2.111212657236631
chr12	58005000	58010000	chr12	58845000	58850000	0.04983667693556607	2.111212657236631
chr12	58260000	58265000	chr12	58990000	58995000	0.03227328811539087	3.6758347359905126
chr12	58275000	58280000	chr12	58845000	58850000	0.05923791004673808	2.111212657236631
chr12	59060000	59065000	chr12	59110000	59115000	0.06316044191780541	2.599207668339954
chr12	59085000	59090000	chr12	59260000	59265000	0.002959965486835309	2.111212657236631
chr12	59115000	59120000	chr12	59175000	59180000	0.0035942054604867265	2.111212657236631
chr12	59115000	59120000	chr12	59260000	59265000	0.0049789097252178486	2.111212657236631
chr12	59190000	59195000	chr12	59245000	59250000	0.006609050097286518	3.6758347359905126
chr12	59275000	59280000	chr12	59415000	59420000	0.06897452916540588	2.111212657236631
chr12	59275000	59280000	chr12	60630000	60635000	0.002811332040993758	2.111212657236631
chr12	59310000	59315000	chr12	60630000	60635000	2.951012619849439e-05	2.111212657236631
chr12	59310000	59315000	chr12	59835000	59840000	0.0439821935816613	2.111212657236631
chr12	59315000	59320000	chr12	61220000	61225000	0.007309754274394909	2.599207668339954
chr12	59425000	59430000	chr12	59835000	59840000	0.0010480947638663472	2.111212657236631
chr12	59425000	59430000	chr12	60630000	60635000	4.0269767001597745e-06	2.111212657236631
chr12	59430000	59435000	chr12	60725000	60730000	0.05397785552221048	2.111212657236631
chr12	59845000	59850000	chr12	60630000	60635000	0.0004030682884547174	2.111212657236631
chr12	60730000	60735000	chr12	61765000	61770000	1.903392525745562e-06	2.111212657236631
chr12	61150000	61155000	chr12	61765000	61770000	0.003727264123189565	2.111212657236631
chr12	61205000	61210000	chr12	61770000	61775000	0.0030511846730617094	3.2
chr12	61385000	61390000	chr12	61770000	61775000	0.03909747011820733	2.111212657236631
chr12	61450000	61455000	chr12	61775000	61780000	0.06346103845060953	2.599207668339954
chr12	61570000	61575000	chr12	61655000	61660000	0.0357753854442883	2.111212657236631
chr12	61575000	61580000	chr12	61765000	61770000	0.09734809938352268	3.6758347359905126
chr12	61870000	61875000	chr12	62645000	62650000	0.07104974745443111	2.599207668339954
chr12	61870000	61875000	chr12	62940000	62945000	0.002503721052228516	2.111212657236631
chr12	61870000	61875000	chr12	63805000	63810000	0.002519581256372626	2.599207668339954
chr12	61875000	61880000	chr12	63420000	63425000	0.03647261711956231	2.599207668339954
chr12	61915000	61920000	chr12	63695000	63700000	0.027554495917804456	2.111212657236631
chr12	62050000	62055000	chr12	63340000	63345000	0.04983667693556607	2.111212657236631
chr12	62120000	62125000	chr12	63465000	63470000	0.010602241127947798	2.111212657236631
chr12	62580000	62585000	chr12	63340000	63345000	7.109316957354395e-08	2.111212657236631
chr12	63005000	63010000	chr12	63160000	63165000	0.042745481294747326	2.599207668339954
chr12	63055000	63060000	chr12	63165000	63170000	0.0036964936939352755	2.111212657236631
chr12	63340000	63345000	chr12	63515000	63520000	0.07265612503498578	3.2
chr12	64160000	64165000	chr12	64865000	64870000	0.044498393172696576	3.2
chr12	64255000	64260000	chr12	64875000	64880000	0.08956322724760124	5.571523605095194
chr12	65030000	65035000	chr12	65190000	65195000	0.0028568286119925457	3.6758347359905126
chr12	65030000	65035000	chr12	65140000	65145000	0.002234603669515566	3.6758347359905126
chr12	65095000	65100000	chr12	65140000	65145000	0.004065624979858189	2.111212657236631
chr12	65110000	65115000	chr12	65180000	65185000	3.883909587336198e-05	5.198415336679908
chr12	65725000	65730000	chr12	65835000	65840000	0.005906185793934706	2.111212657236631
chr12	49395000	49400000	chr12	50500000	50505000	0.07799869979227221	2.111212657236631
chr12	49415000	49420000	chr12	50345000	50350000	2.953768691366716e-07	2.111212657236631
chr12	49415000	49420000	chr12	50740000	50745000	0.0031713497079690544	2.111212657236631
chr12	49415000	49420000	chr12	50990000	50995000	4.891575676775743e-06	2.599207668339954
chr12	49415000	49420000	chr12	51155000	51160000	0.026088483279220243	2.111212657236631
chr12	49415000	49420000	chr12	51235000	51240000	2.268706673445666e-06	2.111212657236631
chr12	49415000	49420000	chr12	51320000	51325000	0.0003693082531125109	2.111212657236631
chr12	49420000	49425000	chr12	51040000	51045000	0.0006480659170339104	2.599207668339954
chr12	49425000	49430000	chr12	50695000	50700000	0.00026633316420233516	2.111212657236631
chr12	49425000	49430000	chr12	51390000	51395000	0.0015768328158323186	2.111212657236631
chr12	49440000	49445000	chr12	50160000	50165000	0.08523350476611968	2.111212657236631
chr12	49445000	49450000	chr12	50345000	50350000	0.028716257336145235	2.111212657236631
chr12	49485000	49490000	chr12	51245000	51250000	0.09194391591357069	2.599207668339954
chr12	49595000	49600000	chr12	50905000	50910000	0.04540745901718449	2.111212657236631
chr12	50275000	50280000	chr12	50980000	50985000	0.027446483754897257	2.111212657236631
chr12	50355000	50360000	chr12	50745000	50750000	0.002764970463437819	2.599207668339954
chr12	50360000	50365000	chr12	50985000	50990000	1.9237944089038724e-06	2.111212657236631
chr12	50355000	50360000	chr12	51235000	51240000	0.0003693082531125109	2.111212657236631
chr12	50995000	51000000	chr12	51230000	51235000	0.005673206297010257	2.111212657236631
chr12	51270000	51275000	chr12	52700000	52705000	0.09819017939233199	2.111212657236631
chr12	51380000	51385000	chr12	52780000	52785000	0.0986870935376567	2.111212657236631
chr12	51395000	51400000	chr12	51740000	51745000	0.0961698583790125	2.599207668339954
chr12	51420000	51425000	chr12	51810000	51815000	0.0005277518001467704	4.525483399593905
chr12	51420000	51425000	chr12	52610000	52615000	0.03767624668024255	2.111212657236631
chr12	51450000	51455000	chr12	51660000	51665000	0.007432602994457893	3.2
chr12	51445000	51450000	chr12	51790000	51795000	0.0001606427122488263	2.111212657236631
chr12	51450000	51455000	chr12	51615000	51620000	0.00012491573618441995	2.111212657236631
chr12	51450000	51455000	chr12	52940000	52945000	0.003642811042610959	2.599207668339954
chr12	51460000	51465000	chr12	52760000	52765000	0.0910945034044931	2.111212657236631
chr12	51460000	51465000	chr12	52825000	52830000	0.026530189728721103	2.599207668339954
chr12	51480000	51485000	chr12	52940000	52945000	0.05233976830238261	2.111212657236631
chr12	51515000	51520000	chr12	51610000	51615000	0.01521535424265198	3.2
chr12	51560000	51565000	chr12	52930000	52935000	0.07951783586291733	2.111212657236631
chr12	51625000	51630000	chr12	52940000	52945000	0.06792367644305981	2.111212657236631
chr12	51685000	51690000	chr12	51800000	51805000	0.05200392910560906	5.198415336679908
chr12	51710000	51715000	chr12	51785000	51790000	0.0024078501483715963	2.599207668339954
chr12	51735000	51740000	chr12	52650000	52655000	0.09345942469788544	2.111212657236631
chr12	51745000	51750000	chr12	53295000	53300000	0.05672836466270913	2.111212657236631
chr12	51850000	51855000	chr12	52935000	52940000	0.006713732123122194	3.2
chr12	51860000	51865000	chr12	51930000	51935000	0.011683663229544089	3.6758347359905126
chr12	51875000	51880000	chr12	53295000	53300000	0.08866176437585714	2.111212657236631
chr12	51880000	51885000	chr12	52880000	52885000	0.06040822908301952	2.111212657236631
chr12	52000000	52005000	chr12	52935000	52940000	0.04609016400896528	3.2
chr12	52050000	52055000	chr12	52650000	52655000	0.017635569938852243	2.111212657236631
chr12	52055000	52060000	chr12	52550000	52555000	0.009483628393203042	2.111212657236631
chr12	52060000	52065000	chr12	52935000	52940000	0.0004558784368033841	2.599207668339954
chr12	52080000	52085000	chr12	52675000	52680000	0.0015254208130986726	4.525483399593905
chr12	52060000	52065000	chr12	52875000	52880000	0.001365044998736467	2.599207668339954
chr12	52105000	52110000	chr12	52680000	52685000	0.027348296618315285	3.2
chr12	52430000	52435000	chr12	54355000	54360000	0.05280316211970953	3.2
chr12	52435000	52440000	chr12	52545000	52550000	0.002712463350443977	2.111212657236631
chr12	52435000	52440000	chr12	52650000	52655000	0.027348296618315285	2.111212657236631
chr12	52545000	52550000	chr12	52880000	52885000	0.01279857400323844	2.111212657236631
chr12	52550000	52555000	chr12	52645000	52650000	0.0001380921432391925	2.111212657236631
chr12	52655000	52660000	chr12	52880000	52885000	0.03790779986639568	2.111212657236631
chr12	52680000	52685000	chr12	52870000	52875000	0.030031072598451652	3.6758347359905126
chr12	52685000	52690000	chr12	52935000	52940000	0.007919783431325222	2.111212657236631
chr12	52740000	52745000	chr12	54675000	54680000	0.07918475005979023	2.111212657236631
chr12	52775000	52780000	chr12	54665000	54670000	0.0880826478378151	3.2
chr12	52955000	52960000	chr12	54370000	54375000	0.01822342053654429	3.2
chr12	52955000	52960000	chr12	54700000	54705000	0.0042638699075120395	2.599207668339954
chr12	52955000	52960000	chr12	54870000	54875000	0.05338150676018186	2.111212657236631
chr12	52965000	52970000	chr12	53285000	53290000	0.00012712590375713915	2.599207668339954
chr12	52960000	52965000	chr12	53345000	53350000	0.0024681839053545705	2.111212657236631
chr12	52960000	52965000	chr12	54045000	54050000	0.0007926562390276055	2.111212657236631
chr12	52960000	52965000	chr12	54105000	54110000	1.6660596680040385e-08	2.111212657236631
chr12	52960000	52965000	chr12	54140000	54145000	6.663499924478937e-05	2.111212657236631
chr12	52960000	52965000	chr12	54195000	54200000	0.0030206307918456046	3.2
chr12	52960000	52965000	chr12	54240000	54245000	0.06451369987433662	2.599207668339954
chr12	52960000	52965000	chr12	54535000	54540000	0.0028710291620930874	2.111212657236631
chr12	52960000	52965000	chr12	54595000	54600000	1.8719690417778878e-06	2.111212657236631
chr12	52965000	52970000	chr12	53080000	53085000	0.0024039033191264403	2.111212657236631
